id,login,pmsName,status,lastSyncDates,syncedAt,syncAgentLastConnected,createdAt,writebackStatus,syncAgentVersion,name,uid
679,holly28@hernandez.biz,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Cunningham Dental Clinic,a10c738c-7660-4f5c-a073-0135fd0bc5ab
679,danny16@orozco-williams.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Carter Smile Center,e01c9666-b1d1-4a96-987d-a793cc219bda
679,bjefferson@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Hayes Dental,64a02a6c-9624-4686-b8cd-37f75ebd2b25
679,wilsonsarah@george.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Hoffman Dentistry,df13bd1d-2fd1-4f3a-af77-2c8fbf5f9666
679,walkerkaren@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Hernandez Smile Center,644b80da-0bb7-4e27-8657-efaf2f3043b4
679,wmassey@harrington-berry.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Robinson Family Dentistry,139b05a8-eb19-4894-8a16-3e64c35aafbf
679,thomaslindsey@farley-may.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Lowe Dental,28550aab-beb8-4e39-96d2-007ddea8549c
679,joshuamarquez@trevino.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Day Dentistry,e759ee57-5ca1-4960-ad52-ebfedfcc80f5
679,larry17@norris-anderson.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Douglas Smile Center,a3044150-dd46-41b6-b4c7-48df333ef071
679,alexanderstefanie@bray.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Acevedo Smile Center,88b6123e-3764-45b8-bfd8-0b5e0be06605
679,brandonmurphy@sullivan.info,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Miranda Dental,1f5e2076-90f2-4ee9-a9fc-02ae8047a8e5
679,jennifer95@donovan-ruiz.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Green Family Dentistry,9691ee8a-8be0-49cf-98ab-5b33d6c22bc4
679,phillipsveronica@yahoo.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Jackson Dental Clinic,a66a76bc-bdc4-428e-8a4e-48bf25b44408
679,smithveronica@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-06 19:38,,,Buckley Dental Clinic,a8e977f6-cb5d-4144-966f-7121d777c63e
678,nelsonfrank@jackson.net,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-05 20:05,,,Harris Dental,77d19009-b537-4614-a031-b67f3f4bbe0a
677,william37@warren.com,Eaglesoft,Disabled,,2024-11-01 14:24,2024-11-01 14:12,2024-02-05 16:02,,2.0.68.0,Fitzgerald Dentistry,6c94ae5c-343b-411c-9436-ad673498243a
676,alexandercarrie@gmail.com,Eaglesoft,Disabled,,2024-11-01 14:25,2024-11-01 14:10,2024-02-05 15:59,,2.0.68.0,Wright Dental Clinic,987572ba-2756-4810-8183-f03b6a4486a6
675,ryanlewis@gmail.com,Eaglesoft,Disabled,,2024-11-01 14:25,2024-11-01 14:13,2024-02-05 15:30,,2.0.68.0,Martin Smile Center,98bf7d7b-4be7-4093-b19f-03ab30a85cd8
674,samanthanorris@stephenson-carpenter.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-02-05 14:38,,,Rollins Dentistry,9d0bc40e-e766-46a6-9f46-48e64246ff11
673,graypatricia@yahoo.com,OpenDental,Disabled,,2024-08-27 15:08,2024-08-27 14:56,2024-02-02 16:31,,2.0.52.0,Wright Dentistry,96a88a01-180b-431e-8d99-3da17671a2ea
673,franciscomorton@gmail.com,OpenDental,Disabled,,2024-08-27 15:08,2024-08-27 14:56,2024-02-02 16:31,,2.0.52.0,Ramirez Dentistry,7e8a2f06-fe0e-4d94-bf28-eb23d03f2b10
672,monica64@wilson-jacobs.com,OpenDental,Disabled,,2024-08-27 15:08,2024-08-27 15:07,2024-02-02 16:18,,2.0.52.0,Holland Dental,d90b958c-c778-412c-962b-dce78932e036
671,arnoldjamie@gmail.com,Dentrix,Active,,2024-11-01 17:18,2025-03-20 13:21,2024-02-01 16:42,,2.0.68.0,Martinez Dental,75137a57-a2f4-4062-8208-f80d8c06660e
670,zgonzales@smith.com,Eaglesoft,Active,,2025-03-20 13:33,2025-03-20 13:15,2024-02-01 16:32,,2.0.68.0,Ryan Dentistry,22498498-7af1-4a78-854d-1cc31af7e176
669,donald88@mcdaniel-jennings.org,Dentrix,Active,,2025-03-20 13:33,2025-03-20 13:27,2024-02-01 16:12,,2.0.68.0,Jenkins Dental Clinic,0a0bb1ac-f6dd-4308-8957-7218f7408921
668,anthony49@baldwin.info,OpenDental,Active,,2025-03-20 13:19,2025-03-20 13:08,2024-01-31 14:40,,2.0.52.0,Ford Dentistry,c337b191-3514-4d8a-ad06-3fd7526fdfc6
667,tcastro@gmail.com,Eaglesoft,Active,,2025-03-20 13:26,2025-03-20 13:14,2024-01-29 20:20,,2.0.68.0,Davis Dental,8660e8d0-5b4b-48ea-bf8c-242e03d7e93e
666,iavila@yahoo.com,Eaglesoft,Disabled,,2024-03-19 12:25,2024-03-19 12:21,2024-01-25 20:43,,2.0.68.0,Taylor Smile Center,20ee694b-ff9d-41ee-986e-cdbab7f0bfc0
665,kevin96@hotmail.com,Dentrix,Disabled,,2024-10-16 19:47,2024-10-16 19:35,2024-01-25 20:37,,2.0.68.0,Chandler Family Dentistry,ceb38440-e247-45a0-aa62-2aa1dea9dfc9
664,kbutler@robinson-nelson.org,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:20,2024-01-25 17:16,,2.0.52.0,Long Smile Center,d2419077-48bc-4a50-81d9-5ab0ad20d334
663,brobinson@hotmail.com,OpenDental,Disabled,,2025-03-10 22:07,2025-03-10 22:44,2024-01-25 14:28,,2.0.52.0,Morris Dental,c426034b-0134-4e17-876c-bb8c099e5ef9
662,jeremy84@hotmail.com,OpenDental,Disabled,,2025-03-10 20:57,2025-03-10 22:39,2024-01-25 14:25,,2.0.52.0,Estrada Dental,371c25e6-9ed8-426d-af7d-d0c257a70d5c
661,jingram@gmail.com,OpenDental,Disabled,,2025-03-10 19:47,2025-03-10 22:40,2024-01-25 14:24,,2.0.52.0,Brown Family Dentistry,60481154-e992-4568-844a-d84b86955faa
660,gregory18@gmail.com,OpenDental,Disabled,,2025-03-10 22:54,2025-03-10 22:36,2024-01-25 14:19,,2.0.52.0,Burke Family Dentistry,e9381be6-e93b-4ed6-96ad-634d1b35f89c
659,chasesanchez@gmail.com,OpenDental,Disabled,,2025-03-10 22:04,2025-03-10 22:57,2024-01-25 14:17,,2.0.52.0,Mccarty Smile Center,5f8e1a06-2c9c-458e-b80a-917c0477751b
658,samanthadavis@zamora.org,OpenDental,Disabled,,2025-03-10 22:17,2025-03-10 22:34,2024-01-25 14:15,,2.0.52.0,Le Dental Clinic,37e9a0b1-ec1d-4195-8b08-0b616b6fa2f0
657,nmartinez@phillips.com,Dentrix,Active,,2025-03-20 13:31,2025-03-20 13:04,2024-01-24 15:43,,2.0.68.0,Stark Dental,f066b181-99e7-4f69-aea4-e6d92e3fc1fe
656,staffordmark@black-garcia.net,OpenDental,Disabled,,2025-03-10 23:02,2025-03-10 22:35,2024-01-24 14:25,,2.0.52.0,Coleman Dental,36acda3f-b131-43e1-b98f-2e2ba337102f
655,heather35@dean.com,OpenDental,Disabled,,2025-03-10 22:12,2025-03-10 22:44,2024-01-24 14:12,,2.0.52.0,Bean Dental,1efb1bc7-fb6a-471f-8664-115617bc78c2
655,andrewgonzalez@hotmail.com,OpenDental,Disabled,,2025-03-10 22:12,2025-03-10 22:44,2024-01-24 14:12,,2.0.52.0,Smith Smile Center,5ade819c-7d5f-48e2-be26-83b27adc92f0
655,lwright@yahoo.com,OpenDental,Disabled,,2025-03-10 22:12,2025-03-10 22:44,2024-01-24 14:12,,2.0.52.0,Gilbert Smile Center,25d6a9b7-7186-4501-a6c2-761437248ce2
654,josephwilkins@adams-tapia.org,Eaglesoft,Disabled,,2024-08-21 05:14,2024-08-21 17:15,2024-01-23 20:48,,2.0.68.0,Dennis Family Dentistry,8c749c24-40a8-4b91-a60e-1c9c63b10cc1
653,astewart@jackson.org,OpenDental,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,2024-01-24 14:13,2024-01-23 16:44,,,Wilson Dentistry,33411c82-aea2-4edc-adb0-2ecb7116697b
652,carterdanny@williamson.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-23 16:24,,,Stephenson Dental,567770d9-55d2-4ac3-a5a2-07b794a3c005
652,owalsh@conner.org,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-23 16:24,,,Morris Dental,cc41ff78-e6a5-459d-a75e-f1ff47718fbb
652,pshort@duran.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-23 16:24,,,Smith Dental,8dbfc03a-508d-4d60-b25e-17a9a4243c3e
652,deborah56@rodgers.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-23 16:24,,,Flores Family Dentistry,74052710-931e-4e73-9005-9cdcea5d99b3
652,patriciacallahan@sanders.biz,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-23 16:24,,,Serrano Family Dentistry,6c874a13-f77c-4805-adbe-5135b9b1bd28
651,parkercraig@williams.com,Dentrix,Disabled,,2024-10-25 12:05,2024-10-25 15:44,2024-01-18 19:01,,2.0.68.0,Gordon Dental Clinic,3bfff4d7-558a-4a22-98cf-5353ba72f4bc
650,garciabrandy@brady-pierce.com,Dentrix,Active,,2024-03-25 17:35,2024-03-25 17:23,2024-01-18 17:53,,2.0.68.0,Pratt Dentistry,07c9dc45-3e3a-4617-a1ea-021026e3ba1b
649,melendezmichelle@hotmail.com,Dentrix,Active,,2025-03-20 13:17,2025-03-20 13:11,2024-01-18 16:39,,2.0.68.0,Schmidt Dental,d6de072a-e7fa-4af6-bc85-93081ed673b7
648,boydjennifer@hotmail.com,OpenDental,Disabled,,2024-08-30 18:25,2024-08-30 18:25,2024-01-17 21:58,,2.0.52.0,Benson Dental,ed6e43da-8cf4-4660-acb3-a74d05d79410
647,denisewagner@nixon.org,OpenDental,Active,,2025-03-20 13:29,2025-03-20 13:34,2024-01-17 17:00,,2.0.52.0,Weaver Smile Center,85d90a83-d3c9-4f8c-982f-910bd564599f
646,gonzalezbrian@yahoo.com,Eaglesoft,Disabled,,2024-11-01 14:25,2024-11-01 14:14,2024-01-16 17:21,,2.0.68.0,Jackson Smile Center,f6b55655-fdcc-4598-98a6-1b5512eb6c29
645,kevingrimes@skinner-rodriguez.com,OpenDental,Active,,2024-01-11 22:34,2024-01-11 22:17,2024-01-11 22:16,,2.0.52.0,Ward Smile Center,eb7de026-889d-4419-8566-e5c60b1ea6b2
644,yatesricky@noble.info,Eaglesoft,Active,,2025-03-20 13:35,2025-03-20 13:12,2024-01-11 20:48,,2.0.68.0,Daniels Dental Clinic,31819e60-6bde-445d-87a1-683a57ca9dcd
643,hward@hotmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-11 19:15,,,Miller Dental Clinic,501ec7f9-8d64-4b51-a81d-58cbd55546ce
643,jeffrey39@gmail.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2024-01-11 19:15,,,Brennan Smile Center,3f34b027-085b-441d-a712-e6c153b1c124
642,xsanders@chase.com,Dentrix,Active,,2025-03-20 00:03,2025-03-20 13:06,2024-01-11 18:05,,2.0.68.0,Stanley Family Dentistry,fe491872-eda9-4438-82a4-597e44b6ae19
641,sarahdawson@hotmail.com,Eaglesoft,Active,,2025-03-20 13:30,2025-03-20 13:24,2024-01-11 17:06,,2.0.68.0,Williams Smile Center,987094d4-67ab-4e32-9fc4-02e583a28dc9
640,yrush@hotmail.com,OpenDental,Active,,2025-03-20 06:07,2025-03-20 13:02,2024-01-10 19:10,,2.0.52.0,Carrillo Smile Center,d93b3c19-d1bb-4aff-ab3f-10c3563e4682
639,fking@bryant-beard.org,OpenDental,Active,,2024-04-03 21:45,2024-05-24 01:19,2024-01-10 16:51,,2.0.52.0,Green Dental Clinic,a57e8fbc-c0a4-46bf-aa72-c9fb8eb40072
638,kprice@gmail.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:21,2024-01-09 18:33,,2.0.52.0,Anderson Dentistry,f32329e2-ea7b-4ce1-98c7-a459744e3791
637,joshuajones@gmail.com,Dentrix,Active,,2025-03-20 13:34,2025-03-20 13:07,2024-01-05 19:07,,2.0.68.0,Anderson Dental Clinic,191515b8-5b8e-4a65-a7ae-3cb9d6d52d3c
636,kirksantana@yahoo.com,Eaglesoft,Active,,2025-03-20 13:28,2025-03-20 13:28,2024-01-05 18:06,,2.0.68.0,Phillips Dental Clinic,1d9a29b0-58e2-49e9-9d7f-a8eb50a45509
635,wallacestephen@gmail.com,Eaglesoft,Active,,2025-03-20 13:32,2025-03-20 13:15,2024-01-05 16:40,,2.0.68.0,Herrera Dentistry,1514b213-ac01-48e4-a8b0-2287b42e666e
634,alex30@gmail.com,OpenDental,Disabled,,2024-07-27 18:46,2024-07-27 19:03,2024-01-04 20:36,,2.0.52.0,Henderson Dentistry,93c8d3a8-80e6-47db-bf0d-b29bf07e73b8
633,zamoraelizabeth@harper.com,Eaglesoft,Active,,2025-03-20 13:28,2025-03-20 13:20,2024-01-04 17:21,,2.0.70.0,Holmes Dentistry,840ecdb8-89a6-4705-aac2-2a5effb7a9fe
632,reidmelissa@hotmail.com,Dentrix,Disabled,,2024-12-02 15:27,2024-12-02 15:26,2024-01-04 14:37,,2.0.68.0,Saunders Dental Clinic,b525a0f7-8739-48ab-bce0-f62ad42576ac
631,michaelgarza@gmail.com,Dentrix,Active,,2024-04-05 00:03,2025-03-20 13:15,2024-01-03 22:16,,2.0.68.0,Jackson Dentistry,6cb1656f-9aa6-4677-982e-98252fcde6c6
630,kayla68@fisher.org,Eaglesoft,Active,,2025-03-20 13:32,2025-03-20 13:02,2024-01-03 15:33,,2.0.68.0,Johnson Family Dentistry,bfaee106-9453-4436-bb86-1b28f381ef1d
629,woodwilliam@decker-douglas.org,Dentrix,Active,,2024-11-08 00:03,2024-11-08 16:49,2024-01-02 21:49,,2.0.68.0,Lloyd Dental,314a1859-773f-43ea-9aa1-bcc619fe971d
628,jefferybennett@chavez-taylor.com,Denticon,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-12-28 18:22,,,King Dental,95877df2-d9e7-448d-8578-10a8698a71a7
627,ccunningham@hotmail.com,OpenDental,Active,,2025-03-20 13:30,2025-03-20 13:24,2023-12-22 16:52,,2.0.52.0,Jones Dental Clinic,93226eea-0bc6-4bf6-9cc1-e3b40b631410
626,lcarr@graves.com,Dentrix,Active,,2024-08-23 00:05,2025-03-20 13:31,2023-12-21 22:13,,2.0.68.0,Kerr Dentistry,7a53de95-28bb-48e8-a440-202726d46b62
625,jason73@green.com,OpenDental,Active,,2025-03-20 11:08,2025-03-20 13:13,2023-12-21 21:14,,2.0.52.0,Velez Family Dentistry,a923fdd0-448c-4ba4-80a4-825b7f962183
625,mark90@harris-smith.com,OpenDental,Active,,2025-03-20 11:08,2025-03-20 13:13,2023-12-21 21:14,,2.0.52.0,Ford Dental,46f3d85b-aa6d-4878-90c5-71995320559d
625,connie89@hinton-berry.com,OpenDental,Active,,2025-03-20 11:08,2025-03-20 13:13,2023-12-21 21:14,,2.0.52.0,Robinson Dentistry,b7ad4223-6e6e-40ea-9abc-9dd78f103a9b
624,jenniferadams@vaughn-harrington.com,Dentrix,Active,,2024-01-11 18:31,2024-01-11 18:30,2023-12-21 18:02,,2.0.56.0,Castillo Smile Center,09b86ad5-4ff3-4056-b9ee-fdd539c2bdf8
623,william56@harris.com,Eaglesoft,Active,,2025-03-20 13:27,2025-03-20 13:10,2023-12-18 18:26,,2.0.68.0,Kelly Family Dentistry,2799be31-a548-40b8-9865-6b9d9f4070ae
622,dingram@yahoo.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:21,2023-12-15 19:30,,2.0.52.0,Jones Family Dentistry,dfc1d3fe-4c40-4a79-9589-788b0580f87c
621,xrobinson@walker-hernandez.info,OpenDental,Active,,2025-03-20 13:30,2025-03-20 13:04,2023-12-15 19:25,,2.0.83.0,Ford Dental,90cef444-f799-4b76-bf29-93f6c769414e
620,kyle23@gmail.com,OpenDental,Active,,2025-03-20 13:33,2025-03-20 13:15,2023-12-15 19:22,,2.0.52.0,Preston Smile Center,46031ad2-0dd8-4915-b2ca-9be75a038eed
619,zwalker@hotmail.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:20,2023-12-15 19:20,,2.0.52.0,Chandler Dental Clinic,f92dbf09-8ed2-4c22-96a9-907582dfa09d
618,glen23@knight.com,OpenDental,Active,,2025-03-20 12:58,2025-03-20 13:23,2023-12-15 19:16,,2.0.52.0,Lopez Dentistry,913bb796-0054-40de-9e75-8d768d3641f7
617,david21@yahoo.com,OpenDental,Active,,2025-03-20 13:33,2025-03-20 13:08,2023-12-15 19:10,,2.0.52.0,Washington Family Dentistry,02dff405-3cce-4436-91ef-5accd50f7510
616,bobby86@hotmail.com,OpenDental,Active,,2025-03-20 13:33,2025-03-20 13:26,2023-12-15 19:07,,2.0.52.0,Herman Family Dentistry,e2775e49-93dd-48f7-ae0b-5b85fd20b49e
615,oarnold@hotmail.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:03,2023-12-15 19:05,,2.0.52.0,Elliott Smile Center,8719c550-1f72-4334-aa83-4d0677a23570
614,donna12@moore-evans.com,OpenDental,Active,,2025-03-20 13:14,2025-03-20 13:32,2023-12-15 19:03,,2.0.52.0,Smith Dental Clinic,3d6640e8-a248-4df2-a207-5abf3e6419d7
613,samanthamiller@yahoo.com,OpenDental,Active,,2025-03-20 13:35,2025-03-20 13:29,2023-12-15 19:00,,2.0.83.0,Luna Family Dentistry,d92e71d2-04f3-4766-b427-271214c8831b
612,laurie05@townsend-bowen.com,OpenDental,Active,,2025-03-20 05:04,2025-03-20 05:03,2023-12-15 18:52,,2.0.80.0,Collins Dental Clinic,137cbaa5-8805-40c2-bef9-8aa4b1a6de2b
611,cookjacob@gmail.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:13,2023-12-15 18:41,,2.0.52.0,Todd Dental,7a056f46-c217-4590-a9c6-a56bc61f3cee
610,herreraamy@drake.com,OpenDental,Pending,"[{""APIMethods"":""AddAppointment"",""LastSyncDate"":""1900-01-01""}]",,,2023-12-15 18:22,,,Castro Dentistry,941b3222-acf1-4fc1-b30c-ad99a324daf7
609,davidhaley@hotmail.com,OpenDental,Active,,2025-03-20 08:06,2025-03-20 08:06,2023-12-14 18:54,,2.0.80.0,Mata Dental,a599b9d6-7c04-401e-b8f3-3cbd157b6bca
608,elizabethvincent@welch-sanchez.biz,OpenDental,Active,,2025-03-20 05:05,2025-03-20 05:04,2023-12-14 18:48,,2.0.52.0,Johnson Family Dentistry,c44e5b0b-f436-47d2-b15c-07596742066f
607,stephen79@gmail.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:26,2023-12-14 18:45,,2.0.52.0,Washington Dental,0c4efadc-bd9b-4c92-beb1-9a702a081bf9
606,heatherrivers@nelson.com,OpenDental,Active,,2025-03-17 23:00,2025-03-18 12:16,2023-12-14 18:33,,2.0.52.0,Freeman Dental,84f8b885-c7a5-4594-9bb8-435a1c1f6da2
605,autumn06@gmail.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:26,2023-12-14 18:31,,2.0.52.0,Lowe Dental,2f17e5ae-a911-4fac-8e8a-edc9bb6a7f8f
604,rrogers@gmail.com,OpenDental,Active,,2025-03-20 13:35,2025-03-20 13:34,2023-12-14 18:30,,2.0.52.0,Frost Smile Center,7fd09865-3fc9-4024-a26a-a53ee575c04b
603,jstuart@crawford-black.com,OpenDental,Active,,2025-03-20 05:22,2025-03-20 05:03,2023-12-14 18:27,,2.0.52.0,Giles Dental Clinic,e46d34b7-2b7d-452c-9077-b336c5ad0637
602,oharding@yahoo.com,OpenDental,Active,,2025-03-20 13:32,2025-03-20 13:32,2023-12-14 18:25,,2.0.52.0,West Dental Clinic,e1b27303-2e5f-4de8-91ab-c1c3076ba8cb
601,bcarrillo@hotmail.com,OpenDental,Active,,2025-03-20 12:45,2025-03-20 13:35,2023-12-14 18:23,,2.0.52.0,Jimenez Dental,ccaeb87b-f25b-4fe3-b6ad-273d86c000b2
600,ucalderon@yahoo.com,OpenDental,Active,,2025-03-20 13:20,2025-03-20 13:20,2023-12-14 18:10,,2.0.52.0,Williams Dentistry,a0858b9b-c232-4510-8355-acb5ec40193f
599,kelseymaxwell@white.com,OpenDental,Active,,2025-03-20 08:06,2025-03-20 13:19,2023-12-14 16:44,,2.0.52.0,Harris Dental Clinic,5c959ff4-0630-41e4-a204-6dfe951731d1
598,prichmond@hotmail.com,Dentrix,Active,,2025-03-20 13:30,2025-03-20 13:19,2023-12-08 17:52,,2.0.68.0,Yu Dental,74098a90-2fd6-4495-a122-f0490c377182
597,dawnromero@castillo.com,Eaglesoft,Disabled,,2024-12-02 15:02,2024-12-02 15:01,2023-12-06 21:33,,2.0.68.0,Weaver Smile Center,52e7db66-d79b-4e67-9642-101a6d633973
596,pwhite@nelson-moore.com,Eaglesoft,Disabled,,2024-12-02 14:57,2024-12-02 14:30,2023-12-06 21:29,,2.0.68.0,Sanchez Dental Clinic,828d7d85-84a3-4881-b743-c189275d41ca
595,wmills@hotmail.com,Eaglesoft,Disabled,,2024-04-25 11:45,2024-12-02 14:36,2023-12-06 21:15,,2.0.68.0,Adams Smile Center,91d679eb-17dc-4909-88fe-f107e767e108
594,ycarr@yahoo.com,Denticon,Active,,2025-03-20 00:02,2025-03-20 13:30,2023-12-04 16:38,,2.0.68.0,White Smile Center,858c774f-ec27-48b1-a2d2-87d8c858fde0
593,anthonybailey@gmail.com,Dentrix,Disabled,,2025-02-06 00:04,2025-02-06 03:59,2023-11-30 19:12,,2.0.68.0,Smith Dentistry,ac07d485-b7da-4cde-918f-2b35a871d4a3
592,michael16@stanley-christian.com,Dentrix,Active,,2025-03-20 13:32,2025-03-20 13:20,2023-11-28 17:34,,2.0.68.0,Sellers Smile Center,95c95d19-b3b0-44fe-af18-a48f067d1151
591,gutierrezashley@walters.com,Eaglesoft,Disabled,,2024-10-02 07:49,2024-10-02 12:03,2023-11-20 21:12,,2.0.68.0,Young Smile Center,d982a060-e3f3-48fb-bd44-dcc9fe060668
590,wperry@leon.org,OpenDental,Active,,2025-02-16 04:13,2025-02-16 03:56,2023-11-20 18:06,,2.0.52.0,Gutierrez Family Dentistry,67cfcfb2-f4f2-420d-a4c2-e15be91b840b
589,sarahberry@gmail.com,OpenDental,Disabled,,2024-08-20 14:44,2024-08-20 14:20,2023-11-20 17:05,,2.0.52.0,Blake Dental Clinic,9a52e8a6-ed2f-4af4-8cc5-ade6d5801414
588,ileblanc@ellis.com,OpenDental,Disabled,,2024-08-20 14:43,2024-08-20 14:30,2023-11-20 17:03,,2.0.52.0,Diaz Dental,0ef2f4b6-cb55-4243-b456-e6a1c814cca5
587,aaron91@hotmail.com,OpenDental,Disabled,,2024-08-20 14:46,2024-08-20 14:27,2023-11-20 17:00,,2.0.52.0,Wilson Smile Center,f68b47bf-8dfc-4006-afa7-a29c6e833b8a
586,mendozadennis@yahoo.com,OpenDental,Disabled,,2024-08-20 14:46,2024-08-20 14:45,2023-11-20 16:55,,2.0.52.0,Allen Dental,6ca72df7-715e-42b1-9ed2-a96f2f203f92
585,veronica52@thompson.com,OpenDental,Disabled,,2024-08-20 14:45,2024-08-20 14:32,2023-11-20 16:49,,2.0.52.0,Schmidt Dental Clinic,49e2f2dd-2af5-4297-9a9d-dd6687650db9
584,paul89@robertson-stewart.com,OpenDental,Disabled,,2024-02-26 00:16,2024-02-26 05:50,2023-11-20 16:45,,2.0.52.0,Scott Family Dentistry,94ae5f6b-2620-44f7-87fe-ddacc1692eaf
583,nelsongabrielle@smith-coleman.com,OpenDental,Active,,2024-11-15 06:01,2025-03-20 13:14,2023-11-15 20:30,,2.0.52.0,Johnson Dental,5731edc4-357a-49e6-8271-0f087ba47147
583,vanessabaker@wright.com,OpenDental,Active,,2024-11-15 06:01,2025-03-20 13:14,2023-11-15 20:30,,2.0.52.0,Gordon Dentistry,408708ef-4ddf-4d1c-9331-b90905c44e76
583,rebeccaford@gmail.com,OpenDental,Active,,2024-11-15 06:01,2025-03-20 13:14,2023-11-15 20:30,,2.0.52.0,Oneal Dental,1311ff67-3eeb-4794-ba97-6320cfff5488
582,donnamendez@gmail.com,OpenDental,Active,,2025-03-20 13:31,2025-03-20 13:13,2023-11-13 16:34,,2.0.52.0,Bailey Dental,178f04b8-6833-4aa1-afa5-0078c07404f7
581,hwilliams@simmons-griffith.com,OpenDental,Active,,2024-04-24 18:57,2025-03-20 13:02,2023-11-10 17:13,,2.0.52.0,Massey Family Dentistry,84d58919-9671-42d7-a1c0-7a6f8d4fef18
581,jasminechan@yahoo.com,OpenDental,Active,,2024-04-24 18:57,2025-03-20 13:02,2023-11-10 17:13,,2.0.52.0,Wheeler Family Dentistry,a3926a02-4463-4805-a005-b5f4df6fddc4
581,michaelwilliams@mcclain-shaw.org,OpenDental,Active,,2024-04-24 18:57,2025-03-20 13:02,2023-11-10 17:13,,2.0.52.0,Davis Smile Center,9d42f841-223d-4660-9a91-b41e3a5630df
580,benjaminbrittany@yahoo.com,Dentrix,Active,,2025-03-20 12:15,2025-03-20 12:10,2023-11-10 15:39,,2.0.68.0,Russell Dental Clinic,cbe17103-63f3-4c1a-8359-6d5b598620a2
579,xbyrd@gmail.com,OpenDental,Active,,2024-01-13 14:13,2024-01-13 13:54,2023-11-08 16:46,,2.0.52.0,Smith Dental Clinic,178fdbe4-4e51-45c7-96c7-659af5513d72
579,kayla42@hotmail.com,OpenDental,Active,,2024-01-13 14:13,2024-01-13 13:54,2023-11-08 16:46,,2.0.52.0,Bowman Smile Center,4bf13893-e667-4bb2-822c-1d64027a5c1c
